date,entity_name,entity_type,cds_5y_bps,bond_spread_bps,bond_yield_10y,equity_return_1d,equity_return_5d,equity_vol_30d,currency_return_1m,market_flag_news
2025-12-30,Barclays,Bank,76.3,80.1,3.8548,0.009774,-0.055002,25.3717,0.000456,0
2025-12-31,Barclays,Bank,78.21,77.35,3.8598,-0.011789,-0.055965,25.5033,-0.002477,0
2025-08-28,UBS,Bank,76.45,61.43,3.7774,-0.006232,,22.0,0.007184,0
2025-08-29,UBS,Bank,75.75,62.58,3.6725,-0.016813,,22.0,0.009576,0
2025-09-01,UBS,Bank,77.0,60.44,3.7054,-0.013041,,22.0,0.006928,0
2025-09-02,UBS,Bank,80.07,58.17,3.6739,0.012739,,22.0,0.011302,0
2025-09-03,UBS,Bank,77.28,56.46,3.6161,-0.006393,,22.0,-0.000827,0
2025-09-04,UBS,Bank,77.74,56.15,3.6269,0.006307,-0.017397,22.0,-0.005086,0
2025-09-05,UBS,Bank,77.84,55.5,3.5872,-0.019729,-0.020311,22.0,0.006663,0
2025-09-08,UBS,Bank,79.28,55.58,3.6108,-0.000979,-0.008338,22.0,0.015563,0
2025-09-09,UBS,Bank,77.09,57.09,3.6271,0.005247,-0.015673,22.0,0.000813,1
2025-09-10,UBS,Bank,76.72,57.59,3.58,0.026259,0.016673,22.0,0.009781,1
2025-09-11,UBS,Bank,78.65,58.03,3.6203,0.007479,0.017856,22.0,0.000262,0
2025-09-12,UBS,Bank,77.41,56.65,3.6202,0.000783,0.039155,22.0,0.019969,0
2025-09-15,UBS,Bank,73.57,56.82,3.5784,0.006861,0.04731,22.0,0.002909,0
2025-09-16,UBS,Bank,76.37,57.12,3.6007,0.00298,0.044947,22.0,-0.006511,0
2025-09-17,UBS,Bank,77.71,58.36,3.6007,0.006048,0.024369,22.0,0.016043,0
2025-09-18,UBS,Bank,76.57,62.54,3.6818,-0.001988,0.014743,22.0,-0.008265,0
2025-09-19,UBS,Bank,75.63,61.7,3.6604,0.004388,0.018398,22.0,-0.014973,0
2025-09-22,UBS,Bank,79.29,63.03,3.6099,0.011126,0.022712,22.0,-0.009664,0
2025-09-23,UBS,Bank,75.94,63.48,3.5625,-0.003203,0.016408,22.0,0.010294,0
2025-09-24,UBS,Bank,78.14,66.13,3.5636,0.000617,0.01092,22.0,0.007375,0
2025-09-25,UBS,Bank,70.87,67.49,3.5626,0.016964,0.030118,22.0,-0.010953,0
2025-09-26,UBS,Bank,61.39,66.53,3.6093,-0.001104,0.024485,22.0,-0.020925,0
2025-09-29,UBS,Bank,64.12,65.01,3.5257,-0.00206,0.011126,22.0,-0.002656,0
2025-09-30,UBS,Bank,63.31,63.09,3.5049,-0.025919,-0.011917,22.0,-0.003857,1
2025-10-01,UBS,Bank,65.21,59.13,3.4228,0.010544,-0.002114,22.0,0.00507,0
2025-10-02,UBS,Bank,65.37,57.56,3.3904,0.022232,0.003054,22.0,-0.002576,0
2025-10-03,UBS,Bank,69.99,56.94,3.4207,-0.026226,-0.022172,22.0,0.006595,0
2025-10-06,UBS,Bank,67.67,56.48,3.4373,-0.004434,-0.024499,22.0,0.008672,0
2025-10-07,UBS,Bank,69.77,56.2,3.4309,-0.002248,-0.000793,22.0,-0.008457,0
2025-10-08,UBS,Bank,69.84,57.85,3.423,-0.023368,-0.034325,20.4361,0.003325,0
2025-10-09,UBS,Bank,72.56,55.68,3.4465,0.008889,-0.04693,20.53,-0.019113,0
2025-10-10,UBS,Bank,72.81,54.33,3.3885,0.003734,-0.017607,19.9374,0.016013,0
2025-10-13,UBS,Bank,74.82,54.43,3.4352,0.007659,-0.005674,19.6044,-0.021782,0
2025-10-14,UBS,Bank,73.09,55.4,3.4509,0.000955,-0.002483,19.3194,-0.012784,0
2025-10-15,UBS,Bank,74.63,56.03,3.4982,0.03278,0.054867,21.1868,0.008707,0
2025-10-16,UBS,Bank,77.35,55.78,3.5089,-0.014204,0.030722,21.666,-0.008289,0
2025-10-17,UBS,Bank,76.85,52.72,3.5165,-0.000203,0.026678,20.7408,0.001469,0
2025-10-20,UBS,Bank,75.04,53.27,3.5668,0.036254,0.055813,22.8497,0.011375,0
2025-10-21,UBS,Bank,73.07,51.68,3.5132,0.00629,0.061441,22.8581,-0.006814,0
2025-10-22,UBS,Bank,75.92,53.08,3.4813,0.017015,0.045239,22.2314,0.006092,0
2025-10-23,UBS,Bank,73.16,54.48,3.5066,-0.006271,0.053649,22.3586,-0.007718,0
2025-10-24,UBS,Bank,77.94,53.47,3.5167,-0.013739,0.039384,22.8479,-0.016872,0
2025-10-27,UBS,Bank,74.45,53.88,3.4492,-0.015222,-0.012247,23.3425,0.006709,0
2025-10-28,UBS,Bank,76.13,51.53,3.3912,0.00558,-0.012945,23.3671,-0.004449,0
2025-10-29,UBS,Bank,74.44,49.75,3.4019,-0.011113,-0.040244,23.609,-0.005183,0
2025-10-30,UBS,Bank,78.29,50.58,3.4362,-0.005541,-0.039539,23.67,-0.01131,0
2025-10-31,UBS,Bank,82.03,53.74,3.5027,0.00453,-0.021747,23.6718,0.005874,0
2025-11-03,UBS,Bank,85.77,55.46,3.538,-0.000739,-0.00736,23.4866,-0.008576,0
2025-11-04,UBS,Bank,88.37,51.4,3.5994,0.015855,0.002783,23.8514,-0.004598,0
2025-11-05,UBS,Bank,89.18,51.57,3.6069,0.005693,0.019825,23.8839,7e-06,0
2025-11-06,UBS,Bank,91.27,49.29,3.6304,-0.00255,0.022893,23.4606,0.000828,0
2025-11-07,UBS,Bank,88.13,47.41,3.6619,0.014488,0.033033,23.7746,-0.004034,0
2025-11-10,UBS,Bank,88.04,50.64,3.6935,0.013737,0.047999,24.0127,0.003269,0
2025-11-11,UBS,Bank,83.07,52.17,3.6907,-0.01542,0.015735,23.1655,-0.001517,0
2025-11-12,UBS,Bank,82.15,53.28,3.6644,-0.002967,0.006988,23.0747,-0.009395,0
2025-11-13,UBS,Bank,85.0,52.26,3.5513,-0.007377,0.002114,22.3958,0.013087,0
2025-11-14,UBS,Bank,79.93,50.0,3.6064,0.001905,-0.010315,20.9391,0.003896,0
2025-11-17,UBS,Bank,72.87,48.75,3.568,0.002308,-0.021473,20.8621,0.00281,0
2025-11-18,UBS,Bank,72.17,49.55,3.5757,0.033452,0.027098,22.6692,-0.020994,0
2025-11-19,UBS,Bank,74.21,48.42,3.4795,0.004633,0.034927,21.2871,0.017825,0
2025-11-20,UBS,Bank,76.52,47.4,3.4626,-0.005984,0.03638,21.4224,-0.017956,0
2025-11-21,UBS,Bank,75.3,50.82,3.5143,-0.004015,0.030256,21.5294,0.012278,0
2025-11-24,UBS,Bank,79.93,52.84,3.5147,-0.002994,0.024806,21.5605,0.000766,0
2025-11-25,UBS,Bank,78.0,53.39,3.5344,0.00954,0.001094,21.6339,-0.000626,0
2025-11-26,UBS,Bank,77.53,52.35,3.527,-0.021866,-0.025311,20.9489,0.022771,0
2025-11-27,UBS,Bank,73.55,52.86,3.4765,0.007106,-0.012476,20.4934,0.009887,0
2025-11-28,UBS,Bank,75.66,54.39,3.5051,0.033483,0.024703,22.3428,0.021851,0
2025-12-01,UBS,Bank,73.42,53.02,3.5436,-0.011369,0.016095,20.4677,0.001328,0
2025-12-02,UBS,Bank,75.83,55.62,3.4607,-5e-06,0.006488,20.4255,0.011219,0
2025-12-03,UBS,Bank,75.08,55.49,3.4721,-0.004214,0.024651,19.953,0.007405,0
2025-12-04,UBS,Bank,77.06,55.86,3.4666,-0.005575,0.01175,19.9335,-0.003052,0
2025-12-05,UBS,Bank,79.94,52.36,3.4166,0.002281,-0.018795,19.4748,0.002267,0
2025-12-08,UBS,Bank,79.49,53.42,3.3694,-0.002744,-0.010236,18.9042,0.006095,0
2025-12-09,UBS,Bank,74.44,56.94,3.3728,0.024447,0.013967,19.9666,0.020545,0
2025-12-10,UBS,Bank,74.58,55.05,3.4111,0.032517,0.051369,21.3289,-0.00017,0
2025-12-11,UBS,Bank,75.96,57.81,3.4184,0.008989,0.066766,21.1985,-0.002771,0
2025-12-12,UBS,Bank,71.59,61.43,3.4138,-0.004494,0.059555,21.3436,0.008892,0
2025-12-15,UBS,Bank,68.24,63.07,3.3897,0.001098,0.063638,21.3161,-0.006719,0
2025-12-16,UBS,Bank,71.52,64.02,3.3997,0.001383,0.039691,21.0371,0.004002,0
2025-12-17,UBS,Bank,72.15,64.07,3.3587,0.003719,0.010693,21.0274,-0.009953,0
2025-12-18,UBS,Bank,72.02,61.15,3.3533,0.007498,0.009199,20.9815,0.016734,0
2025-12-19,UBS,Bank,70.25,59.73,3.287,-0.004206,0.009491,20.8563,-0.009371,1
2025-12-22,UBS,Bank,72.41,58.47,3.2761,0.000102,0.008486,20.6363,0.001496,0
2025-12-23,UBS,Bank,72.68,57.98,3.2816,0.007513,0.014661,19.9681,0.004261,0
2025-12-24,UBS,Bank,67.9,58.28,3.3008,0.010402,0.021417,19.9693,-0.006924,0
2025-12-25,UBS,Bank,66.13,57.61,3.3431,0.002956,0.016812,19.6936,0.011985,0
2025-12-26,UBS,Bank,66.05,57.41,3.373,0.004812,0.026021,19.6818,0.022758,0
2025-12-29,UBS,Bank,63.79,57.56,3.3028,0.001958,0.027925,19.6851,-0.008375,0
2025-12-30,UBS,Bank,63.65,55.52,3.3137,-0.028452,-0.008769,19.8994,-0.00092,0
2025-12-31,UBS,Bank,64.11,54.08,3.3699,-0.013448,-0.032167,20.3813,-0.005537,0
2025-08-28,Nordea,Bank,36.76,30.01,3.922,0.020726,,18.0,-0.013016,0
2025-08-29,Nordea,Bank,31.26,31.03,3.931,-0.008629,,18.0,-0.013944,0
2025-09-01,Nordea,Bank,30.49,31.51,3.8943,0.01993,,18.0,-0.006354,0
2025-09-02,Nordea,Bank,30.74,31.07,3.9519,-0.009795,,18.0,-0.015224,0
2025-09-03,Nordea,Bank,28.56,32.97,3.9387,-0.005485,,18.0,0.001495,0
2025-09-04,Nordea,Bank,31.35,29.5,3.9878,0.001494,-0.002779,18.0,0.013882,0
2025-09-05,Nordea,Bank,32.0,27.47,3.9808,0.004828,0.010757,18.0,0.003604,0
2025-09-08,Nordea,Bank,33.82,26.01,4.0065,0.000649,-0.00835,18.0,-0.023294,0
2025-09-09,Nordea,Bank,33.35,24.45,4.124,-0.01187,-0.010429,18.0,-0.004288,0
2025-09-10,Nordea,Bank,34.83,25.89,4.1973,-0.008035,-0.012967,18.0,0.01667,0
2025-09-11,Nordea,Bank,35.91,30.33,4.1414,0.013936,-0.000704,18.0,0.001799,0
2025-09-12,Nordea,Bank,38.53,33.58,4.129,-3e-06,-0.005509,18.0,0.014563,0
2025-09-15,Nordea,Bank,36.7,30.38,4.1618,0.005106,-0.001078,18.0,-0.009658,0
2025-09-16,Nordea,Bank,35.15,27.41,4.1417,-0.008947,0.001877,18.0,-0.004009,0
2025-09-17,Nordea,Bank,30.41,31.69,4.1918,-0.008533,0.001374,18.0,0.002724,0
2025-09-18,Nordea,Bank,32.05,30.38,4.2103,-0.003814,-0.016156,18.0,-0.008688,0
2025-09-19,Nordea,Bank,28.34,31.91,4.2619,0.029644,0.013013,18.0,-0.011997,0
2025-09-22,Nordea,Bank,30.92,34.14,4.2182,0.007215,0.015138,18.0,-0.020796,0
2025-09-23,Nordea,Bank,29.35,35.35,4.2593,0.007099,0.031573,18.0,0.016188,0
2025-09-24,Nordea,Bank,31.03,37.43,4.2383,0.007084,0.047822,18.0,-0.017249,0
2025-09-25,Nordea,Bank,26.89,35.32,4.2912,-0.001618,0.050132,18.0,0.000796,0
2025-09-26,Nordea,Bank,29.72,36.68,4.252,0.003521,0.023489,18.0,0.002576,0
2025-09-29,Nordea,Bank,29.75,34.75,4.2216,-0.010798,0.005185,18.0,-0.002724,0
2025-09-30,Nordea,Bank,33.86,34.09,4.1954,-0.001743,-0.003639,18.0,0.013715,0
2025-10-01,Nordea,Bank,33.49,35.06,4.2043,-0.013288,-0.023795,18.0,0.010842,0
2025-10-02,Nordea,Bank,34.34,31.69,4.1764,-0.020286,-0.042049,18.0,0.00537,0
2025-10-03,Nordea,Bank,35.29,34.09,4.1455,-0.005346,-0.050514,18.0,-0.005125,0
2025-10-06,Nordea,Bank,33.02,34.86,4.1333,-0.008145,-0.047967,18.0,-0.003304,0
2025-10-07,Nordea,Bank,30.11,35.57,4.0652,-0.006065,-0.052089,18.0,-0.003295,0
2025-10-08,Nordea,Bank,35.53,35.08,4.0458,0.007332,-0.03228,17.3546,-0.035821,0
2025-10-09,Nordea,Bank,37.5,35.67,4.0525,0.013479,0.001072,16.7349,-0.005396,0
2025-10-10,Nordea,Bank,40.21,34.79,3.9741,-0.006826,-0.000417,16.6679,-0.002926,0
2025-10-13,Nordea,Bank,39.52,31.66,4.0287,-0.003143,0.004624,15.5754,-0.004889,0
2025-10-14,Nordea,Bank,44.22,33.82,3.9999,-0.000964,0.009779,15.3621,0.014418,0
2025-10-15,Nordea,Bank,45.2,35.21,4.1028,-0.025206,-0.022838,16.8271,0.006087,0
2025-10-16,Nordea,Bank,43.17,36.37,4.0599,0.008086,-0.028038,17.0273,-0.001512,0
2025-10-17,Nordea,Bank,45.44,36.19,4.1139,-0.01685,-0.037848,17.4945,-0.013307,0
2025-10-20,Nordea,Bank,38.53,38.17,4.0549,0.005476,-0.029529,17.6083,-0.002506,0
2025-10-21,Nordea,Bank,32.83,38.48,4.0074,-0.004205,-0.032677,17.3734,0.005344,0
2025-10-22,Nordea,Bank,33.36,38.58,3.9784,0.010605,0.002859,17.5975,-0.00408,0
2025-10-23,Nordea,Bank,32.01,37.2,3.9479,0.010235,0.004998,17.3653,-0.007094,0
2025-10-24,Nordea,Bank,34.24,38.31,3.9457,-0.010809,0.011173,17.5833,-0.003962,0
2025-10-27,Nordea,Bank,37.21,37.81,3.9386,0.007737,0.013447,17.6806,0.009639,0
2025-10-28,Nordea,Bank,37.19,34.61,3.9218,-0.014601,0.002866,17.9573,0.007933,0
2025-10-29,Nordea,Bank,39.29,33.25,3.9195,0.013725,0.005962,18.3401,0.003418,0
2025-10-30,Nordea,Bank,39.05,31.79,3.8813,-0.004408,-0.008618,18.3492,-0.011262,0
2025-10-31,Nordea,Bank,34.95,35.34,3.8941,-0.015653,-0.013473,16.4882,-0.004418,0
2025-11-03,Nordea,Bank,35.43,37.85,3.9344,-0.015693,-0.036409,16.6714,0.010858,0
2025-11-04,Nordea,Bank,32.45,37.15,3.933,0.00778,-0.014524,16.7073,0.010902,0
2025-11-05,Nordea,Bank,30.48,38.81,3.9097,0.004715,-0.023283,16.6002,0.008262,1
2025-11-06,Nordea,Bank,35.41,39.23,3.8947,-0.005372,-0.024229,16.6066,-0.001699,0
2025-11-07,Nordea,Bank,40.45,40.11,3.8095,0.013727,0.004896,17.1989,0.010362,0
2025-11-10,Nordea,Bank,33.17,41.19,3.8149,0.005157,0.026182,17.1831,-0.007115,0
2025-11-11,Nordea,Bank,32.26,43.55,3.7665,-0.015702,0.002271,17.597,-0.001368,0
2025-11-12,Nordea,Bank,32.16,41.67,3.6787,0.018436,0.015959,18.3185,0.007031,0
2025-11-13,Nordea,Bank,34.05,42.65,3.6812,0.003651,0.025176,17.5382,0.00289,0
2025-11-14,Nordea,Bank,31.1,37.06,3.6721,-0.001307,0.009971,17.4911,0.001356,0
2025-11-17,Nordea,Bank,33.63,36.3,3.699,-0.004465,0.000303,17.393,0.001107,0
2025-11-18,Nordea,Bank,35.36,37.34,3.6494,-0.016741,-0.000753,17.9272,-0.007459,0
2025-11-19,Nordea,Bank,33.51,35.83,3.6839,0.000518,-0.018334,17.7637,-0.013896,0
2025-11-20,Nordea,Bank,33.19,35.42,3.7356,-0.008195,-0.02992,17.3184,0.013155,0
2025-11-21,Nordea,Bank,34.07,36.17,3.7876,-0.00625,-0.034721,17.3057,-8.4e-05,0
2025-11-24,Nordea,Bank,31.1,35.25,3.7383,0.0111,-0.019629,17.6975,0.016892,0
2025-11-25,Nordea,Bank,36.45,34.07,3.7675,0.019557,0.016562,18.6895,-0.023145,0
2025-11-26,Nordea,Bank,35.05,36.62,3.7286,0.004911,0.021026,17.3096,-0.001726,0
2025-11-27,Nordea,Bank,37.12,38.5,3.7272,0.00904,0.038768,17.3483,0.000489,0
2025-11-28,Nordea,Bank,34.02,38.12,3.7022,0.00877,0.054468,16.7588,0.000315,0
2025-12-01,Nordea,Bank,36.29,36.92,3.7157,-0.004561,0.038136,16.7806,0.000929,0
2025-12-02,Nordea,Bank,35.35,35.93,3.6765,-0.021894,-0.004071,17.9344,-0.006681,0
2025-12-03,Nordea,Bank,36.06,36.33,3.6255,0.009829,0.000803,17.8976,0.020362,0
2025-12-04,Nordea,Bank,39.66,34.66,3.5997,-0.030759,-0.03867,19.6733,0.011861,0
2025-12-05,Nordea,Bank,44.2,34.98,3.6198,-0.003553,-0.050414,19.4851,-0.008845,0
2025-12-08,Nordea,Bank,45.11,34.28,3.6244,0.005505,-0.040813,19.4111,-0.001882,1
2025-12-09,Nordea,Bank,44.45,35.13,3.6113,0.018667,-0.001036,19.7776,-0.006182,0
2025-12-10,Nordea,Bank,40.31,34.22,3.6473,0.000727,-0.01004,19.3633,0.006595,0
2025-12-11,Nordea,Bank,45.5,34.3,3.6054,-0.002308,0.019019,19.3362,0.009701,0
2025-12-12,Nordea,Bank,44.62,33.53,3.621,-0.001445,0.021175,18.808,-0.003204,0
2025-12-15,Nordea,Bank,38.95,33.35,3.571,0.007242,0.02294,18.3165,0.003981,0
2025-12-16,Nordea,Bank,36.47,34.02,3.5413,0.010106,0.014344,18.4018,0.001514,0
2025-12-17,Nordea,Bank,37.44,33.33,3.4829,0.015419,0.029235,18.8325,0.005819,0
2025-12-18,Nordea,Bank,39.83,32.14,3.3695,0.015712,0.047825,19.1581,0.007605,0
2025-12-19,Nordea,Bank,34.51,35.68,3.3207,0.012458,0.062414,19.0963,0.010122,0
2025-12-22,Nordea,Bank,34.29,37.75,3.2856,-0.008837,0.045454,19.3162,0.010103,0
2025-12-23,Nordea,Bank,34.34,36.68,3.2953,0.003128,0.038231,18.6393,-0.000121,0
2025-12-24,Nordea,Bank,34.55,33.49,3.2758,-0.015986,0.006121,18.6934,0.006939,0
2025-12-25,Nordea,Bank,36.87,33.74,3.3056,0.000737,-0.008713,18.6772,-0.023883,0
2025-12-26,Nordea,Bank,35.0,39.3,3.2529,0.000528,-0.020393,18.6662,0.001796,0
2025-12-29,Nordea,Bank,39.19,38.64,3.2732,0.000942,-0.010729,18.5976,-0.011208,0
2025-12-30,Nordea,Bank,37.44,35.32,3.3234,-0.005343,-0.019082,17.9491,-0.012681,0
2025-12-31,Nordea,Bank,36.96,32.79,3.3247,0.013672,0.010481,18.2754,0.020027,0
2025-08-28,Intesa Sanpaolo,Bank,116.8,105.99,4.8958,0.010723,,27.0,-0.000255,1
2025-08-29,Intesa Sanpaolo,Bank,116.21,100.74,4.9178,0.0403,,27.0,-0.00552,0
2025-09-01,Intesa Sanpaolo,Bank,113.98,105.88,4.9212,-0.017323,,27.0,0.008567,0
2025-09-02,Intesa Sanpaolo,Bank,115.37,106.95,4.934,-0.003402,,27.0,0.003843,0
2025-09-03,Intesa Sanpaolo,Bank,117.17,101.91,4.9167,0.029591,,27.0,-0.007671,0
2025-09-04,Intesa Sanpaolo,Bank,115.4,101.39,4.8205,-0.022969,0.024855,27.0,-0.011065,0
2025-09-05,Intesa Sanpaolo,Bank,115.1,101.83,4.8614,-0.002939,-0.017742,27.0,-0.005741,0
2025-09-08,Intesa Sanpaolo,Bank,114.4,105.44,4.9394,-0.020888,-0.021306,27.0,0.005225,0
2025-09-09,Intesa Sanpaolo,Bank,109.27,106.53,4.924,0.00374,-0.014291,27.0,-0.000179,0
2025-09-10,Intesa Sanpaolo,Bank,106.78,100.56,4.9157,-0.015053,-0.057033,27.0,0.003392,0
2025-09-11,Intesa Sanpaolo,Bank,109.05,100.1,4.8949,0.014812,-0.02057,27.0,0.000294,0
2025-09-12,Intesa Sanpaolo,Bank,111.05,99.03,4.8875,-0.012114,-0.029582,27.0,0.019744,0
2025-09-15,Intesa Sanpaolo,Bank,112.01,95.46,4.963,-0.002493,-0.011351,27.0,0.006976,0
2025-09-16,Intesa Sanpaolo,Bank,109.8,92.72,4.9776,-0.036855,-0.051336,27.0,0.002735,0
2025-09-17,Intesa Sanpaolo,Bank,111.58,98.34,4.9721,0.010354,-0.026864,27.0,-0.00107,0
2025-09-18,Intesa Sanpaolo,Bank,117.73,98.02,4.9041,0.031783,-0.010589,27.0,-0.002617,0
2025-09-19,Intesa Sanpaolo,Bank,116.89,98.26,5.028,-0.004091,-0.002554,27.0,0.005101,0
2025-09-22,Intesa Sanpaolo,Bank,115.0,99.67,5.0559,0.032832,0.03277,27.0,-0.021738,0
2025-09-23,Intesa Sanpaolo,Bank,108.24,99.19,5.164,-0.003623,0.068404,27.0,0.011032,0
2025-09-24,Intesa Sanpaolo,Bank,113.05,97.28,5.1744,0.001205,0.058729,27.0,-0.008209,0
2025-09-25,Intesa Sanpaolo,Bank,110.85,98.25,5.1244,-0.004211,0.021794,27.0,0.000337,0
2025-09-26,Intesa Sanpaolo,Bank,112.02,97.14,5.1132,0.031957,0.058779,27.0,-0.009463,1
2025-09-29,Intesa Sanpaolo,Bank,112.8,100.99,5.1037,-0.001735,0.023344,27.0,-0.011032,0
2025-09-30,Intesa Sanpaolo,Bank,115.52,103.04,5.1746,-0.028923,-0.002641,27.0,-0.012028,0
2025-10-01,Intesa Sanpaolo,Bank,116.72,100.21,5.1148,-0.035825,-0.039528,27.0,0.00721,0
2025-10-02,Intesa Sanpaolo,Bank,115.15,95.91,5.1314,-0.014844,-0.049784,27.0,0.006276,0
2025-10-03,Intesa Sanpaolo,Bank,111.14,92.21,5.0425,-0.008512,-0.087047,27.0,-0.00301,0
2025-10-06,Intesa Sanpaolo,Bank,109.59,90.14,5.0809,-0.02309,-0.106578,27.0,-0.00179,0
2025-10-07,Intesa Sanpaolo,Bank,108.04,89.46,5.0548,-0.006274,-0.085741,27.0,-0.006355,0
2025-10-08,Intesa Sanpaolo,Bank,109.16,87.35,5.1039,0.008602,-0.043614,31.9036,0.017675,0
2025-10-09,Intesa Sanpaolo,Bank,107.15,89.08,5.0077,0.023983,-0.00592,32.5525,0.006723,0
2025-10-10,Intesa Sanpaolo,Bank,103.2,86.93,4.9885,-0.00213,0.000478,30.1666,-0.016891,0
2025-10-13,Intesa Sanpaolo,Bank,103.25,89.54,4.9325,-0.025558,-0.002049,30.5922,0.00451,0
2025-10-14,Intesa Sanpaolo,Bank,107.01,92.75,4.9112,-0.042184,-0.038112,32.5784,0.00313,0
2025-10-15,Intesa Sanpaolo,Bank,107.1,95.97,4.8754,-0.006299,-0.052322,31.0212,-0.001761,0
2025-10-16,Intesa Sanpaolo,Bank,98.95,94.69,4.9463,0.002018,-0.07265,30.6458,0.004696,0
2025-10-17,Intesa Sanpaolo,Bank,99.2,93.24,4.9782,-0.031564,-0.100004,31.5908,0.006459,0
2025-10-20,Intesa Sanpaolo,Bank,96.84,94.36,4.9357,-0.001668,-0.07794,31.2776,0.006076,0
2025-10-21,Intesa Sanpaolo,Bank,99.92,95.43,4.983,0.007159,-0.030438,31.3715,-0.009667,0
2025-10-22,Intesa Sanpaolo,Bank,98.43,95.68,4.9615,0.049483,0.023989,34.7937,0.002784,0
2025-10-23,Intesa Sanpaolo,Bank,103.09,92.52,5.0113,0.038254,0.061019,36.3837,-0.013209,0
2025-10-24,Intesa Sanpaolo,Bank,106.15,92.62,4.9952,0.021389,0.119035,36.8366,7e-06,0
2025-10-27,Intesa Sanpaolo,Bank,104.94,96.09,4.9285,-0.025123,0.092744,37.488,0.001366,0
2025-10-28,Intesa Sanpaolo,Bank,105.67,98.37,4.9074,0.00467,0.090043,36.033,0.001176,0
2025-10-29,Intesa Sanpaolo,Bank,104.95,103.9,4.8749,0.036108,0.076151,37.3806,0.000349,0
2025-10-30,Intesa Sanpaolo,Bank,101.47,105.67,4.9067,-0.01279,0.023244,36.4221,0.00326,0
2025-10-31,Intesa Sanpaolo,Bank,105.23,105.79,4.9341,-0.036332,-0.034582,37.8072,0.00447,1
2025-11-03,Intesa Sanpaolo,Bank,103.95,106.68,4.8861,0.008008,-0.001772,36.5393,0.002332,0
2025-11-04,Intesa Sanpaolo,Bank,101.66,111.07,4.9657,0.006983,0.000526,36.6391,0.015904,0
2025-11-05,Intesa Sanpaolo,Bank,100.77,112.3,4.9959,0.016266,-0.018635,37.0076,-0.012231,0
2025-11-06,Intesa Sanpaolo,Bank,104.22,112.57,5.042,-0.020406,-0.026206,37.3843,0.00468,0
2025-11-07,Intesa Sanpaolo,Bank,101.4,110.47,5.0009,-0.024113,-0.013859,36.4742,-0.005794,0
2025-11-10,Intesa Sanpaolo,Bank,105.65,108.04,4.9985,0.007895,-0.01397,36.6306,0.001996,0
2025-11-11,Intesa Sanpaolo,Bank,109.55,108.41,5.0768,0.013749,-0.007344,36.1905,0.003056,0
2025-11-12,Intesa Sanpaolo,Bank,110.72,109.47,5.1765,-0.004379,-0.02751,34.8352,-0.003178,0
2025-11-13,Intesa Sanpaolo,Bank,111.43,107.88,5.1826,-0.00044,-0.007689,34.6078,-0.004147,0
2025-11-14,Intesa Sanpaolo,Bank,106.86,106.74,5.2027,-0.01485,0.00173,34.772,-0.014268,0
2025-11-17,Intesa Sanpaolo,Bank,107.62,104.9,5.2089,0.010312,0.004132,34.296,0.007283,0
2025-11-18,Intesa Sanpaolo,Bank,111.01,108.25,5.2969,-0.005757,-0.015189,34.2884,0.001096,0
2025-11-19,Intesa Sanpaolo,Bank,110.11,102.17,5.2972,0.014961,0.003941,34.4691,-0.013435,0
2025-11-20,Intesa Sanpaolo,Bank,109.41,104.65,5.3108,0.025817,0.030314,34.5789,0.000745,0
2025-11-21,Intesa Sanpaolo,Bank,112.92,108.84,5.33,0.039777,0.087445,36.3467,0.006035,0
2025-11-24,Intesa Sanpaolo,Bank,113.71,108.05,5.2966,0.018962,0.096756,35.7499,0.008672,0
2025-11-25,Intesa Sanpaolo,Bank,112.43,107.13,5.318,0.011569,0.115868,33.2093,0.001413,0
2025-11-26,Intesa Sanpaolo,Bank,117.83,105.11,5.2669,-0.01493,0.083006,33.5451,-0.013366,1
2025-11-27,Intesa Sanpaolo,Bank,121.85,105.4,5.2478,0.004131,0.060111,33.5363,0.015791,0
2025-11-28,Intesa Sanpaolo,Bank,121.37,104.65,5.2354,-0.026026,-0.006978,33.0661,0.002643,0
2025-12-01,Intesa Sanpaolo,Bank,121.08,105.86,5.2452,0.012262,-0.013507,33.0699,-0.001223,0
2025-12-02,Intesa Sanpaolo,Bank,117.46,106.2,5.2545,-0.011913,-0.036408,33.4303,-0.005879,0
2025-12-03,Intesa Sanpaolo,Bank,118.18,107.64,5.2255,-0.005564,-0.027246,30.8264,-0.01872,0
2025-12-04,Intesa Sanpaolo,Bank,119.78,105.7,5.2671,-0.02122,-0.051805,29.7445,0.004806,0
2025-12-05,Intesa Sanpaolo,Bank,117.07,101.76,5.249,-0.014093,-0.040188,29.4148,0.008832,0
2025-12-08,Intesa Sanpaolo,Bank,116.77,102.45,5.2185,0.003878,-0.048138,28.4986,0.015303,0
2025-12-09,Intesa Sanpaolo,Bank,114.5,99.04,5.2516,-0.013703,-0.049862,28.766,-0.002529,0
2025-12-10,Intesa Sanpaolo,Bank,120.28,99.57,5.2195,-0.019211,-0.062901,27.234,0.010899,0
2025-12-11,Intesa Sanpaolo,Bank,118.45,92.94,5.2659,-0.036083,-0.077131,28.7945,-0.001459,0
2025-12-12,Intesa Sanpaolo,Bank,118.62,92.83,5.2068,0.004681,-0.059558,27.0643,0.018922,0
2025-12-15,Intesa Sanpaolo,Bank,115.94,92.45,5.1821,-0.011902,-0.07434,27.0952,-0.003446,0
